247,186,inconsistent
269,201,warm
304,202,inconsistent
356,210,warm
376,185,warm
385,211,warm
672,234,warm
718,254,inconsistent
767,259,warm
777,245,incongruous
791,316,inconsistent
820,296,warm
847,294,warm
860,311,warm
860,269,inconsistent
879,280,warm
932,314,inconsistent
