296,182,cold
321,143,inconsistent
350,222,warm
366,177,cold
448,180,warm
458,152,cold
525,212,cold
534,238,cold
561,244,warm
569,231,cold
662,218,warm
666,268,inconsistent
676,233,warm
687,267,inconsistent
697,216,warm
862,219,cold
885,195,cold
947,195,warm
955,212,cold
972,260,warm
974,234,inconsistent
1005,207,inconsistent
1012,230,cold
1026,244,warm
