212,185,cold
213,224,cold
217,205,warm
233,184,warm
233,299,inconsistent
377,314,cold
386,302,cold
421,250,cold
489,212,inconsistent
525,225,cold
535,245,inconsistent
559,265,inconsistent
591,286,inconsistent
823,229,cold
833,251,inconsistent
942,251,inconsistent
945,268,inconsistent
956,284,cold
964,242,inconsistent
970,305,cold
989,262,inconsistent
1013,244,cold
