344,304,inconsistent
372,293,warm
409,304,cold
439,297,inconsistent
447,325,cold
532,220,inconsistent
555,250,warm
570,229,both
817,262,inconsistent
816,280,warm
855,281,warm
916,265,cold
934,293,both
945,301,warm
959,265,inconsistent
987,299,inconsistent
