196,173,cold
218,155,warm
238,171,cold
244,206,inconsistent
264,177,cold
288,166,both
295,203,inconsistent
318,236,cold
342,203,cold
401,177,cold
489,274,cold
490,215,cold
504,244,cold
524,258,cold
528,314,cold
536,216,inconsistent
547,330,cold
669,244,cold
749,222,cold
761,249,cold
820,309,warm
829,292,inconsistent
845,220,cold
853,308,cold
947,306,inconsistent
