205,181,cold
208,220,cold
208,199,warm
225,179,warm
230,294,both
372,307,cold
383,296,cold
418,244,cold
484,205,inconsistent
519,218,cold
531,238,inconsistent
556,257,inconsistent
588,279,inconsistent
821,218,cold
833,240,inconsistent
941,239,inconsistent
945,256,inconsistent
958,276,cold
964,230,inconsistent
971,294,cold
989,251,inconsistent
1012,233,cold
