187,105,cold
210,80,cold
223,123,warm
237,86,warm
295,105,inconsistent
334,196,cold
336,102,both
366,215,cold
368,179,inconsistent
395,204,cold
641,141,both
649,164,both
686,151,both
690,202,both
710,191,cold
721,164,inconsistent
730,189,inconsistent
741,173,inconsistent
772,216,cold
819,203,both
823,223,cold
895,214,both
914,194,cold
915,111,cold
923,95,inconsistent
930,111,inconsistent
941,177,inconsistent
961,103,cold
967,135,both
