250,180,inconsistent
272,195,warm
306,196,inconsistent
360,203,warm
380,179,warm
388,205,warm
677,229,warm
725,248,both
771,255,warm
785,240,incongruous
798,311,inconsistent
827,292,warm
854,290,warm
866,305,warm
868,264,inconsistent
888,276,warm
938,308,inconsistent
